country,year,sex,age,suicides_no,population
Tajikistan,1987,female,5-14 years,2.0,
Tajikistan,1987,female,55-74 years,10.0,
Tajikistan,1987,female,75+ years,7.0,
Tajikistan,1987,male,15-24 years,27.0,
Tajikistan,1987,male,25-34 years,37.0,
Tajikistan,1987,male,35-54 years,44.0,
Tajikistan,1987,male,5-14 years,4.0,
Tajikistan,1987,male,55-74 years,22.0,
Tajikistan,1987,male,75+ years,0.0,
Tajikistan,1988,female,15-24 years,25.0,
Tajikistan,1988,female,25-34 years,18.0,
Tajikistan,1988,female,35-54 years,19.0,
Tajikistan,1988,female,5-14 years,3.0,
Tajikistan,1988,female,55-74 years,12.0,
Tajikistan,1988,female,75+ years,6.0,
Tajikistan,1988,male,15-24 years,20.0,
Tajikistan,1988,male,25-34 years,40.0,
Tajikistan,1988,male,35-54 years,44.0,
Tajikistan,1988,male,5-14 years,2.0,
Tajikistan,1988,male,55-74 years,11.0,
Tajikistan,1988,male,75+ years,3.0,
Tajikistan,1989,female,15-24 years,28.0,
Tajikistan,1989,female,25-34 years,19.0,
Tajikistan,1989,female,35-54 years,16.0,
Tajikistan,1989,female,5-14 years,3.0,
Tajikistan,1989,female,55-74 years,12.0,
Tajikistan,1989,female,75+ years,9.0,
Tajikistan,1989,male,15-24 years,19.0,
Tajikistan,1989,male,25-34 years,38.0,
Tajikistan,1989,male,35-54 years,64.0,
Tajikistan,1989,male,5-14 years,4.0,
Tajikistan,1989,male,55-74 years,21.0,
Tajikistan,1989,male,75+ years,3.0,
Tajikistan,1990,female,15-24 years,25.0,
Tajikistan,1990,female,25-34 years,13.0,
Tajikistan,1990,female,35-54 years,25.0,
Tajikistan,1990,female,5-14 years,3.0,
Tajikistan,1990,female,55-74 years,21.0,
Tajikistan,1990,female,75+ years,4.0,
Tajikistan,1990,male,15-24 years,14.0,
Tajikistan,1990,male,25-34 years,40.0,
Tajikistan,1990,male,35-54 years,62.0,
Tajikistan,1990,male,5-14 years,3.0,
Tajikistan,1990,male,55-74 years,19.0,
Tajikistan,1990,male,75+ years,3.0,
Tajikistan,1991,female,15-24 years,26.0,
Tajikistan,1991,female,25-34 years,11.0,
Tajikistan,1991,female,35-54 years,9.0,
Tajikistan,1991,female,5-14 years,1.0,
Tajikistan,1991,female,55-74 years,10.0,
Tajikistan,1991,female,75+ years,3.0,
Tajikistan,1991,male,15-24 years,21.0,
Tajikistan,1991,male,25-34 years,36.0,
Tajikistan,1991,male,35-54 years,57.0,
Tajikistan,1991,male,5-14 years,6.0,
Tajikistan,1991,male,55-74 years,27.0,
Tajikistan,1991,male,75+ years,2.0,
Tajikistan,1992,female,15-24 years,22.0,
Tajikistan,1992,female,25-34 years,11.0,
Tajikistan,1992,female,35-54 years,11.0,
Tajikistan,1992,female,5-14 years,0.0,
Tajikistan,1992,female,55-74 years,18.0,
Tajikistan,1992,female,75+ years,1.0,
Tajikistan,1992,male,15-24 years,33.0,
Tajikistan,1992,male,25-34 years,40.0,
Tajikistan,1992,male,35-54 years,43.0,
Tajikistan,1992,male,5-14 years,2.0,
Tajikistan,1992,male,55-74 years,20.0,
Tajikistan,1992,male,75+ years,3.0,
Tajikistan,1993,female,15-24 years,14.0,
Tajikistan,1993,female,25-34 years,10.0,
Tajikistan,1993,female,35-54 years,8.0,
Tajikistan,1993,female,5-14 years,2.0,
Tajikistan,1993,female,55-74 years,8.0,
Tajikistan,1993,female,75+ years,4.0,
Tajikistan,1993,male,15-24 years,15.0,
Tajikistan,1993,male,25-34 years,33.0,
Tajikistan,1993,male,35-54 years,38.0,
Tajikistan,1993,male,5-14 years,4.0,
Tajikistan,1993,male,55-74 years,13.0,
Tajikistan,1993,male,75+ years,4.0,
Tajikistan,1994,female,15-24 years,12.0,
Tajikistan,1994,female,25-34 years,9.0,
Tajikistan,1994,female,35-54 years,9.0,
Tajikistan,1994,female,5-14 years,1.0,
Tajikistan,1994,female,55-74 years,11.0,
Tajikistan,1994,female,75+ years,5.0,
Tajikistan,1994,male,15-24 years,24.0,
Tajikistan,1994,male,25-34 years,30.0,
Tajikistan,1994,male,35-54 years,66.0,
Tajikistan,1994,male,5-14 years,2.0,
Tajikistan,1994,male,55-74 years,18.0,
Tajikistan,1994,male,75+ years,4.0,
Tajikistan,1995,female,15-24 years,14.0,
Tajikistan,1995,female,25-34 years,10.0,
Tajikistan,1995,female,35-54 years,15.0,
Tajikistan,1995,female,5-14 years,0.0,
Tajikistan,1995,female,55-74 years,9.0,
Tajikistan,1995,female,75+ years,5.0,
Tajikistan,1995,male,15-24 years,28.0,
Tajikistan,1995,male,25-34 years,32.0,
Tajikistan,1995,male,35-54 years,49.0,
Tajikistan,1995,male,5-14 years,0.0,
Tajikistan,1995,male,55-74 years,31.0,
Tajikistan,1995,male,75+ years,6.0,
Tajikistan,1996,female,15-24 years,13.0,
Tajikistan,1996,female,25-34 years,8.0,
Tajikistan,1996,female,35-54 years,9.0,
Tajikistan,1996,female,5-14 years,1.0,
Tajikistan,1996,female,55-74 years,8.0,
Tajikistan,1996,female,75+ years,2.0,
Tajikistan,1996,male,15-24 years,17.0,
Tajikistan,1996,male,25-34 years,30.0,
Tajikistan,1996,male,35-54 years,58.0,
Tajikistan,1996,male,5-14 years,2.0,
Tajikistan,1996,male,55-74 years,14.0,
Tajikistan,1996,male,75+ years,2.0,
Tajikistan,1997,female,15-24 years,11.0,
Tajikistan,1997,female,25-34 years,10.0,
Tajikistan,1997,female,35-54 years,11.0,
Tajikistan,1997,female,5-14 years,1.0,
Tajikistan,1997,female,55-74 years,4.0,
Tajikistan,1997,female,75+ years,2.0,
Tajikistan,1997,male,15-24 years,22.0,
Tajikistan,1997,male,25-34 years,26.0,
Tajikistan,1997,male,35-54 years,46.0,
Tajikistan,1997,male,5-14 years,2.0,
Tajikistan,1997,male,55-74 years,23.0,
Tajikistan,1997,male,75+ years,1.0,
Tajikistan,1998,female,15-24 years,15.0,
Tajikistan,1998,female,25-34 years,8.0,
Tajikistan,1998,female,35-54 years,8.0,
Tajikistan,1998,female,5-14 years,2.0,
Tajikistan,1998,female,55-74 years,8.0,
Tajikistan,1998,female,75+ years,1.0,
Tajikistan,1998,male,15-24 years,23.0,
Tajikistan,1998,male,25-34 years,34.0,
Tajikistan,1998,male,35-54 years,37.0,
Tajikistan,1998,male,5-14 years,5.0,
Tajikistan,1998,male,55-74 years,14.0,
Tajikistan,1998,male,75+ years,1.0,
Tajikistan,1999,female,15-24 years,17.0,
Tajikistan,1999,female,25-34 years,15.0,
Tajikistan,1999,female,35-54 years,12.0,
Tajikistan,1999,female,5-14 years,1.0,
Tajikistan,1999,female,55-74 years,10.0,
Tajikistan,1999,female,75+ years,8.0,
Tajikistan,1999,male,15-24 years,26.0,
Tajikistan,1999,male,25-34 years,39.0,
Tajikistan,1999,male,35-54 years,55.0,
Tajikistan,1999,male,5-14 years,3.0,
Tajikistan,1999,male,55-74 years,12.0,
Tajikistan,1999,male,75+ years,6.0,
Tajikistan,2000,female,15-24 years,21.0,
Tajikistan,2000,female,25-34 years,10.0,
Tajikistan,2000,female,35-54 years,8.0,
Tajikistan,2000,female,5-14 years,1.0,
Tajikistan,2000,female,55-74 years,0.0,
Tajikistan,2000,female,75+ years,0.0,
Tajikistan,2000,male,15-24 years,26.0,
Tajikistan,2000,male,25-34 years,37.0,
Tajikistan,2000,male,35-54 years,53.0,
Tajikistan,2000,male,5-14 years,6.0,
Tajikistan,2000,male,55-74 years,11.0,
Tajikistan,2000,male,75+ years,4.0,
Tajikistan,2001,female,15-24 years,18.0,
Tajikistan,2001,female,25-34 years,24.0,
Tajikistan,2001,female,35-54 years,21.0,
Tajikistan,2001,female,5-14 years,3.0,
Tajikistan,2001,female,55-74 years,4.0,
Tajikistan,2001,female,75+ years,2.0,
Tajikistan,2001,male,15-24 years,25.0,
Tajikistan,2001,male,25-34 years,24.0,
Tajikistan,2001,male,35-54 years,33.0,
Tajikistan,2001,male,5-14 years,2.0,
Tajikistan,2001,male,55-74 years,6.0,
Tajikistan,2001,male,75+ years,1.0,
Tajikistan,2002,female,15-24 years,13.0,
Tajikistan,2002,female,25-34 years,14.0,
Tajikistan,2002,female,35-54 years,9.0,
Tajikistan,2002,female,5-14 years,1.0,
Tajikistan,2002,female,55-74 years,1.0,
Tajikistan,2002,female,75+ years,0.0,
Tajikistan,2002,male,15-24 years,15.0,
Tajikistan,2002,male,25-34 years,27.0,
Tajikistan,2002,male,35-54 years,44.0,
Tajikistan,2002,male,5-14 years,0.0,
Tajikistan,2002,male,55-74 years,13.0,
Tajikistan,2002,male,75+ years,4.0,
Tajikistan,2003,female,15-24 years,21.0,
Tajikistan,2003,female,25-34 years,13.0,
Tajikistan,2003,female,35-54 years,5.0,
Tajikistan,2003,female,5-14 years,0.0,
Tajikistan,2003,female,55-74 years,4.0,
Tajikistan,2003,female,75+ years,0.0,
Tajikistan,2003,male,15-24 years,26.0,
Tajikistan,2003,male,25-34 years,28.0,
Tajikistan,2003,male,35-54 years,50.0,
Tajikistan,2003,male,5-14 years,6.0,
Tajikistan,2003,male,55-74 years,16.0,
Tajikistan,2003,male,75+ years,0.0,
Tajikistan,2004,female,15-24 years,22.0,
Tajikistan,2004,female,25-34 years,16.0,
Tajikistan,2004,female,35-54 years,10.0,
Tajikistan,2004,female,5-14 years,2.0,
Tajikistan,2004,female,55-74 years,5.0,
Tajikistan,2004,female,75+ years,1.0,
Tajikistan,2004,male,15-24 years,29.0,
Tajikistan,2004,male,25-34 years,34.0,
Tajikistan,2004,male,35-54 years,38.0,
Tajikistan,2004,male,5-14 years,6.0,
Tajikistan,2004,male,55-74 years,8.0,
Tajikistan,2004,male,75+ years,1.0,
Tajikistan,2005,female,15-24 years,17.0,
Tajikistan,2005,female,25-34 years,14.0,
Tajikistan,2005,female,35-54 years,8.0,
Tajikistan,2005,female,5-14 years,2.0,
Tajikistan,2005,female,55-74 years,6.0,
Tajikistan,2005,female,75+ years,1.0,
Tajikistan,2005,male,15-24 years,26.0,
Tajikistan,2005,male,25-34 years,29.0,
Tajikistan,2005,male,35-54 years,63.0,
Tajikistan,2005,male,5-14 years,5.0,
Tajikistan,2005,male,55-74 years,15.0,
Tajikistan,2005,male,75+ years,1.0,
Tajikistan,2016,female,15-24 years,30.0,
Tajikistan,2016,female,25-34 years,24.0,
Tajikistan,2016,female,35-54 years,21.0,
Tajikistan,2016,female,5-14 years,3.0,
Tajikistan,2016,female,55-74 years,4.0,
Tajikistan,2016,female,75+ years,0.0,
Tajikistan,2016,male,15-24 years,23.0,
Tajikistan,2016,male,25-34 years,29.0,
Tajikistan,2016,male,35-54 years,80.0,
Tajikistan,2016,male,5-14 years,3.0,
Tajikistan,2016,male,55-74 years,18.0,
Tajikistan,2016,male,75+ years,1.0,
Thailand,1979,female,15-24 years,873.0,4758175.0
Thailand,1979,female,25-34 years,250.0,3262895.0
Thailand,1979,female,35-54 years,210.0,4008261.0
Thailand,1979,female,5-14 years,60.0,6110997.0
Thailand,1979,female,55-74 years,72.0,1633091.0
Thailand,1979,female,75+ years,10.0,333784.0
Thailand,1979,male,15-24 years,595.0,4805009.0
Thailand,1979,male,25-34 years,356.0,3243447.0
Thailand,1979,male,35-54 years,406.0,3989931.0
Thailand,1979,male,5-14 years,41.0,6316288.0
Thailand,1979,male,55-74 years,159.0,1501742.0
Thailand,1979,male,75+ years,15.0,229054.0
Thailand,1980,female,15-24 years,943.0,4992800.0
Thailand,1980,female,25-34 years,298.0,3176600.0
Thailand,1980,female,35-54 years,276.0,4021800.0
Thailand,1980,female,5-14 years,70.0,5754100.0
Thailand,1980,female,55-74 years,63.0,1598700.0
Thailand,1980,female,75+ years,15.0,297800.0
Thailand,1980,male,15-24 years,636.0,4936400.0
Thailand,1980,male,25-34 years,395.0,3076500.0
Thailand,1980,male,35-54 years,461.0,3897800.0
Thailand,1980,male,5-14 years,45.0,5985800.0
Thailand,1980,male,55-74 years,178.0,1457100.0
Thailand,1980,male,75+ years,28.0,203200.0
Thailand,1981,female,15-24 years,908.0,5045153.0
Thailand,1981,female,25-34 years,323.0,3579195.0
Thailand,1981,female,35-54 years,240.0,4252527.0
Thailand,1981,female,5-14 years,67.0,6176464.0
Thailand,1981,female,55-74 years,79.0,1741484.0
Thailand,1981,female,75+ years,12.0,361870.0
Thailand,1981,male,15-24 years,669.0,5110735.0
Thailand,1981,male,25-34 years,383.0,3527358.0
Thailand,1981,male,35-54 years,443.0,4205391.0
Thailand,1981,male,5-14 years,55.0,6392815.0
Thailand,1981,male,55-74 years,208.0,1613072.0
Thailand,1981,male,75+ years,18.0,248586.0
Thailand,1982,female,15-24 years,796.0,5176727.0
Thailand,1982,female,25-34 years,322.0,3747105.0
Thailand,1982,female,35-54 years,273.0,4400812.0
Thailand,1982,female,5-14 years,45.0,6173053.0
Thailand,1982,female,55-74 years,59.0,1805474.0
Thailand,1982,female,75+ years,14.0,377961.0
Thailand,1982,male,15-24 years,583.0,5254013.0
Thailand,1982,male,25-34 years,409.0,3674114.0
Thailand,1982,male,35-54 years,428.0,4328078.0
Thailand,1982,male,5-14 years,28.0,6392566.0
Thailand,1982,male,55-74 years,205.0,1677723.0
Thailand,1982,male,75+ years,29.0,260067.0
Thailand,1983,female,15-24 years,799.0,5307475.0
Thailand,1983,female,25-34 years,333.0,3914142.0
Thailand,1983,female,35-54 years,246.0,4560507.0
Thailand,1983,female,5-14 years,50.0,6154147.0
Thailand,1983,female,55-74 years,64.0,1878978.0
Thailand,1983,female,75+ years,14.0,393829.0
Thailand,1983,male,15-24 years,591.0,5397230.0
Thailand,1983,male,25-34 years,407.0,3820428.0
Thailand,1983,male,35-54 years,439.0,4457297.0
Thailand,1983,male,5-14 years,33.0,6371372.0
Thailand,1983,male,55-74 years,196.0,1749688.0
Thailand,1983,male,75+ years,33.0,270649.0
Thailand,1984,female,15-24 years,658.0,5435230.0
Thailand,1984,female,25-34 years,281.0,4077058.0
Thailand,1984,female,35-54 years,195.0,4734071.0
Thailand,1984,female,5-14 years,54.0,6125669.0
Thailand,1984,female,55-74 years,76.0,1962370.0
Thailand,1984,female,75+ years,18.0,409231.0
Thailand,1984,male,15-24 years,556.0,5537257.0
Thailand,1984,male,25-34 years,408.0,3964380.0
Thailand,1984,male,35-54 years,472.0,4596562.0
Thailand,1984,male,5-14 years,40.0,6336350.0
Thailand,1984,male,55-74 years,203.0,1828144.0
Thailand,1984,male,75+ years,25.0,280422.0
Thailand,1985,female,15-24 years,593.0,5558670.0
Thailand,1985,female,25-34 years,254.0,4232095.0
Thailand,1985,female,35-54 years,236.0,4923818.0
Thailand,1985,female,5-14 years,46.0,6090740.0
Thailand,1985,female,55-74 years,94.0,2055721.0
Thailand,1985,female,75+ years,17.0,424010.0
Thailand,1985,male,15-24 years,573.0,5671609.0
Thailand,1985,male,25-34 years,453.0,4104134.0
Thailand,1985,male,35-54 years,448.0,4748330.0
Thailand,1985,male,5-14 years,29.0,6292413.0
Thailand,1985,male,55-74 years,211.0,1912525.0
Thailand,1985,male,75+ years,28.0,289378.0
Thailand,1986,female,15-24 years,485.0,5664614.0
Thailand,1986,female,25-34 years,229.0,4396441.0
Thailand,1986,female,35-54 years,204.0,5141949.0
Thailand,1986,female,5-14 years,32.0,6037639.0
Thailand,1986,female,55-74 years,66.0,2156904.0
Thailand,1986,female,75+ years,8.0,443980.0
Thailand,1986,male,15-24 years,555.0,5782196.0
Thailand,1986,male,25-34 years,449.0,4245701.0
Thailand,1986,male,35-54 years,495.0,4920429.0
Thailand,1986,male,5-14 years,39.0,6233965.0
Thailand,1986,male,55-74 years,214.0,2003202.0
Thailand,1986,male,75+ years,22.0,304445.0
Thailand,1987,female,15-24 years,531.0,5761312.0
Thailand,1987,female,25-34 years,265.0,4549086.0
Thailand,1987,female,35-54 years,227.0,5381053.0
Thailand,1987,female,5-14 years,41.0,5985299.0
Thailand,1987,female,55-74 years,96.0,2269321.0
Thailand,1987,female,75+ years,20.0,463349.0
Thailand,1987,male,15-24 years,621.0,5884434.0
Thailand,1987,male,25-34 years,454.0,4380094.0
Thailand,1987,male,35-54 years,458.0,5107474.0
Thailand,1987,male,5-14 years,47.0,6175269.0
Thailand,1987,male,55-74 years,239.0,2100709.0
Thailand,1987,male,75+ years,36.0,319010.0
Thailand,1990,female,15-24 years,511.0,5917572.0
Thailand,1990,female,25-34 years,339.0,4920571.0
Thailand,1990,female,35-54 years,290.0,6146476.0
Thailand,1990,female,5-14 years,43.0,5772125.0
Thailand,1990,female,55-74 years,102.0,2660151.0
Thailand,1990,female,75+ years,29.0,515149.0
Thailand,1990,male,15-24 years,753.0,6077084.0
Thailand,1990,male,25-34 years,622.0,4749653.0
Thailand,1990,male,35-54 years,665.0,5708264.0
Thailand,1990,male,5-14 years,51.0,5967616.0
Thailand,1990,male,55-74 years,293.0,2438191.0
Thailand,1990,male,75+ years,55.0,355816.0
Thailand,1991,female,15-24 years,460.0,5931431.0
Thailand,1991,female,25-34 years,277.0,4997931.0
Thailand,1991,female,35-54 years,268.0,6340273.0
Thailand,1991,female,5-14 years,12.0,5704007.0
Thailand,1991,female,55-74 years,118.0,2781252.0
Thailand,1991,female,75+ years,22.0,532918.0
Thailand,1991,male,15-24 years,768.0,6087070.0
Thailand,1991,male,25-34 years,643.0,4868128.0
Thailand,1991,male,35-54 years,636.0,5900518.0
Thailand,1991,male,5-14 years,16.0,5895849.0
Thailand,1991,male,55-74 years,295.0,2536730.0
Thailand,1991,male,75+ years,44.0,371586.0
Thailand,1992,female,15-24 years,475.0,5920487.0
Thailand,1992,female,25-34 years,322.0,5061899.0
Thailand,1992,female,35-54 years,283.0,6521746.0
Thailand,1992,female,5-14 years,8.0,5624480.0
Thailand,1992,female,55-74 years,86.0,2905183.0
Thailand,1992,female,75+ years,17.0,548576.0
Thailand,1992,male,15-24 years,715.0,6074765.0
Thailand,1992,male,25-34 years,641.0,4975370.0
Thailand,1992,male,35-54 years,672.0,6094652.0
Thailand,1992,male,5-14 years,11.0,5819120.0
Thailand,1992,male,55-74 years,274.0,2638704.0
Thailand,1992,male,75+ years,46.0,385458.0
Thailand,1994,female,15-24 years,255.0,5973000.0
Thailand,1994,female,25-34 years,152.0,5290000.0
Thailand,1994,female,35-54 years,204.0,6170000.0
Thailand,1994,female,5-14 years,1.0,5609000.0
Thailand,1994,female,55-74 years,72.0,2777000.0
Thailand,1994,female,75+ years,11.0,559000.0
Thailand,1994,male,15-24 years,483.0,6181000.0
Thailand,1994,male,25-34 years,457.0,5433000.0
Thailand,1994,male,35-54 years,431.0,6064000.0
Thailand,1994,male,5-14 years,1.0,5821000.0
Thailand,1994,male,55-74 years,205.0,2446000.0
Thailand,1994,male,75+ years,35.0,368000.0
Thailand,1995,female,15-24 years,362.0,5852275.0
Thailand,1995,female,25-34 years,287.0,5230422.0
Thailand,1995,female,35-54 years,309.0,7081475.0
Thailand,1995,female,5-14 years,42.0,5395683.0
Thailand,1995,female,55-74 years,120.0,3284191.0
Thailand,1995,female,75+ years,25.0,597697.0
Thailand,1995,male,15-24 years,847.0,5996449.0
Thailand,1995,male,25-34 years,931.0,5235459.0
Thailand,1995,male,35-54 years,883.0,6725727.0
Thailand,1995,male,5-14 years,56.0,5592494.0
Thailand,1995,male,55-74 years,334.0,2948209.0
Thailand,1995,male,75+ years,49.0,425976.0
Thailand,1996,female,15-24 years,341.0,5739023.0
Thailand,1996,female,25-34 years,321.0,5387825.0
Thailand,1996,female,35-54 years,335.0,7377294.0
Thailand,1996,female,5-14 years,0.0,5304296.0
Thailand,1996,female,55-74 years,127.0,3384108.0
Thailand,1996,female,75+ years,19.0,623543.0
Thailand,1996,male,15-24 years,988.0,5872928.0
Thailand,1996,male,25-34 years,1040.0,5350491.0
Thailand,1996,male,35-54 years,880.0,7038730.0
Thailand,1996,male,5-14 years,0.0,5508805.0
Thailand,1996,male,55-74 years,349.0,3033530.0
Thailand,1996,male,75+ years,43.0,450130.0
Thailand,1997,female,15-24 years,268.0,5622677.0
Thailand,1997,female,25-34 years,237.0,5526117.0
Thailand,1997,female,35-54 years,318.0,7717870.0
Thailand,1997,female,5-14 years,0.0,5240629.0
Thailand,1997,female,55-74 years,117.0,3488033.0
Thailand,1997,female,75+ years,14.0,650823.0
Thailand,1997,male,15-24 years,873.0,5753768.0
Thailand,1997,male,25-34 years,1018.0,5434836.0
Thailand,1997,male,35-54 years,946.0,7383107.0
Thailand,1997,male,5-14 years,0.0,5446950.0
Thailand,1997,male,55-74 years,306.0,3119739.0
Thailand,1997,male,75+ years,53.0,474539.0
Thailand,1998,female,15-24 years,304.0,5512158.0
Thailand,1998,female,25-34 years,286.0,5630176.0
Thailand,1998,female,35-54 years,343.0,8095997.0
Thailand,1998,female,5-14 years,26.0,5192621.0
Thailand,1998,female,55-74 years,142.0,3595775.0
Thailand,1998,female,75+ years,20.0,680581.0
Thailand,1998,male,15-24 years,990.0,5647183.0
Thailand,1998,male,25-34 years,1222.0,5480327.0
Thailand,1998,male,35-54 years,1127.0,7751471.0
Thailand,1998,male,5-14 years,38.0,5397792.0
Thailand,1998,male,55-74 years,419.0,3207588.0
Thailand,1998,male,75+ years,46.0,500114.0
Thailand,1999,female,15-24 years,283.0,5409200.0
Thailand,1999,female,25-34 years,324.0,5683342.0
Thailand,1999,female,35-54 years,380.0,8500029.0
Thailand,1999,female,5-14 years,19.0,5148247.0
Thailand,1999,female,55-74 years,174.0,3706771.0
Thailand,1999,female,75+ years,28.0,713838.0
Thailand,1999,male,15-24 years,983.0,5554216.0
Thailand,1999,male,25-34 years,1272.0,5479479.0
Thailand,1999,male,35-54 years,1234.0,8133153.0
Thailand,1999,male,5-14 years,38.0,5352827.0
Thailand,1999,male,55-74 years,469.0,3298897.0
Thailand,1999,male,75+ years,72.0,527861.0
Thailand,2000,female,15-24 years,248.0,5314448.0
Thailand,2000,female,25-34 years,261.0,5675628.0
Thailand,2000,female,35-54 years,444.0,8919470.0
Thailand,2000,female,5-14 years,0.0,5098737.0
Thailand,2000,female,55-74 years,153.0,3820685.0
Thailand,2000,female,75+ years,43.0,751074.0
Thailand,2000,male,15-24 years,961.0,5473800.0
Thailand,2000,male,25-34 years,1284.0,5430800.0
Thailand,2000,male,35-54 years,1263.0,8517696.0
Thailand,2000,male,5-14 years,0.0,5305337.0
Thailand,2000,male,55-74 years,454.0,3396287.0
Thailand,2000,male,75+ years,71.0,558173.0
Thailand,2002,female,15-24 years,199.0,5194271.0
Thailand,2002,female,25-34 years,287.0,5812384.0
Thailand,2002,female,35-54 years,456.0,8981392.0
Thailand,2002,female,5-14 years,22.0,4782128.0
Thailand,2002,female,55-74 years,183.0,3816883.0
Thailand,2002,female,75+ years,43.0,866092.0
Thailand,2002,male,15-24 years,743.0,5384313.0
Thailand,2002,male,25-34 years,1063.0,5791577.0
Thailand,2002,male,35-54 years,1252.0,8581154.0
Thailand,2002,male,5-14 years,33.0,5077442.0
Thailand,2002,male,55-74 years,522.0,3362623.0
Thailand,2002,male,75+ years,99.0,613130.0
Thailand,2003,female,15-24 years,177.0,5249392.0
Thailand,2003,female,25-34 years,248.0,5596786.0
Thailand,2003,female,35-54 years,394.0,9801993.0
Thailand,2003,female,5-14 years,16.0,4897350.0
Thailand,2003,female,55-74 years,183.0,4180149.0
Thailand,2003,female,75+ years,41.0,894196.0
Thailand,2003,male,15-24 years,579.0,5371988.0
Thailand,2003,male,25-34 years,912.0,5433433.0
Thailand,2003,male,35-54 years,1277.0,9254313.0
Thailand,2003,male,5-14 years,33.0,5101537.0
Thailand,2003,male,55-74 years,531.0,3697698.0
Thailand,2003,male,75+ years,93.0,680116.0
Thailand,2004,female,15-24 years,162.0,5201780.0
Thailand,2004,female,25-34 years,220.0,5553004.0
Thailand,2004,female,35-54 years,413.0,10068026.0
Thailand,2004,female,5-14 years,12.0,4819777.0
Thailand,2004,female,55-74 years,190.0,4322098.0
Thailand,2004,female,75+ years,46.0,944827.0
Thailand,2004,male,15-24 years,486.0,5311644.0
Thailand,2004,male,25-34 years,915.0,5415213.0
Thailand,2004,male,35-54 years,1251.0,9483233.0
Thailand,2004,male,5-14 years,17.0,5028787.0
Thailand,2004,male,55-74 years,491.0,3818852.0
Thailand,2004,male,75+ years,93.0,719132.0
Thailand,2005,female,15-24 years,117.0,5146603.0
Thailand,2005,female,25-34 years,187.0,5511934.0
Thailand,2005,female,35-54 years,383.0,10311164.0
Thailand,2005,female,5-14 years,12.0,4737188.0
Thailand,2005,female,55-74 years,175.0,4480508.0
Thailand,2005,female,75+ years,33.0,996752.0
Thailand,2005,male,15-24 years,458.0,5246514.0
Thailand,2005,male,25-34 years,838.0,5394031.0
Thailand,2005,male,35-54 years,1128.0,9695484.0
Thailand,2005,male,5-14 years,26.0,4951038.0
Thailand,2005,male,55-74 years,486.0,3955327.0
Thailand,2005,male,75+ years,94.0,756122.0
Thailand,2006,female,15-24 years,91.0,5071455.0
Thailand,2006,female,25-34 years,139.0,5487543.0
Thailand,2006,female,35-54 years,339.0,10529498.0
Thailand,2006,female,5-14 years,13.0,4652889.0
Thailand,2006,female,55-74 years,147.0,4640141.0
Thailand,2006,female,75+ years,27.0,1054449.0
Thailand,2006,male,15-24 years,378.0,5162684.0
Thailand,2006,male,25-34 years,765.0,5386410.0
Thailand,2006,male,35-54 years,1150.0,9887556.0
Thailand,2006,male,5-14 years,14.0,4871391.0
Thailand,2006,male,55-74 years,458.0,4090909.0
Thailand,2006,male,75+ years,87.0,801587.0
Thailand,2007,female,15-24 years,89.0,4762664.0
Thailand,2007,female,25-34 years,159.0,5419991.0
Thailand,2007,female,35-54 years,356.0,9981463.0
Thailand,2007,female,5-14 years,9.0,4486048.0
Thailand,2007,female,55-74 years,155.0,4278519.0
Thailand,2007,female,75+ years,43.0,1017629.0
Thailand,2007,male,15-24 years,406.0,4948804.0
Thailand,2007,male,25-34 years,798.0,5444545.0
Thailand,2007,male,35-54 years,1149.0,9422822.0
Thailand,2007,male,5-14 years,16.0,4752235.0
Thailand,2007,male,55-74 years,470.0,3718870.0
Thailand,2007,male,75+ years,104.0,708031.0
Thailand,2008,female,15-24 years,97.0,4741877.0
Thailand,2008,female,25-34 years,143.0,5373526.0
Thailand,2008,female,35-54 years,398.0,10132362.0
Thailand,2008,female,5-14 years,11.0,4409659.0
Thailand,2008,female,55-74 years,173.0,4389154.0
Thailand,2008,female,75+ years,50.0,1054269.0
Thailand,2008,male,15-24 years,374.0,4934951.0
Thailand,2008,male,25-34 years,757.0,5411804.0
Thailand,2008,male,35-54 years,1188.0,9562677.0
Thailand,2008,male,5-14 years,13.0,4676722.0
Thailand,2008,male,55-74 years,473.0,3802960.0
Thailand,2008,male,75+ years,101.0,726812.0
Thailand,2009,female,15-24 years,100.0,4716781.0
Thailand,2009,female,25-34 years,142.0,5309573.0
Thailand,2009,female,35-54 years,382.0,10260748.0
Thailand,2009,female,5-14 years,17.0,4329225.0
Thailand,2009,female,55-74 years,185.0,4542278.0
Thailand,2009,female,75+ years,35.0,1099718.0
Thailand,2009,male,15-24 years,369.0,4914657.0
Thailand,2009,male,25-34 years,707.0,5357432.0
Thailand,2009,male,35-54 years,1172.0,9681789.0
Thailand,2009,male,5-14 years,20.0,4588799.0
Thailand,2009,male,55-74 years,542.0,3927105.0
Thailand,2009,male,75+ years,116.0,755613.0
Thailand,2010,female,15-24 years,120.0,4702548.0
Thailand,2010,female,25-34 years,164.0,5237458.0
Thailand,2010,female,35-54 years,345.0,10369541.0
Thailand,2010,female,5-14 years,14.0,4244226.0
Thailand,2010,female,55-74 years,164.0,4724470.0
Thailand,2010,female,75+ years,41.0,1146473.0
Thailand,2010,male,15-24 years,387.0,4905031.0
Thailand,2010,male,25-34 years,688.0,5293421.0
Thailand,2010,male,35-54 years,1166.0,9786527.0
