country,year,sex,age,suicides_no,population
Germany,2003,male,35-54 years,3157.0,12961625.0
Germany,2003,male,5-14 years,17.0,4373618.0
Germany,2003,male,55-74 years,2416.0,8804362.0
Germany,2003,male,75+ years,1187.0,2000255.0
Germany,2004,female,15-24 years,129.0,4726195.0
Germany,2004,female,25-34 years,180.0,5000272.0
Germany,2004,female,35-54 years,827.0,12631907.0
Germany,2004,female,5-14 years,7.0,4066582.0
Germany,2004,female,55-74 years,906.0,9568085.0
Germany,2004,female,75+ years,746.0,4360252.0
Germany,2004,male,15-24 years,518.0,4922745.0
Germany,2004,male,25-34 years,820.0,5196875.0
Germany,2004,male,35-54 years,3001.0,13080225.0
Germany,2004,male,5-14 years,16.0,4285546.0
Germany,2004,male,55-74 years,2413.0,8860469.0
Germany,2004,male,75+ years,1178.0,2112661.0
Germany,2005,female,15-24 years,117.0,4744626.0
Germany,2005,female,25-34 years,171.0,4889216.0
Germany,2005,female,35-54 years,840.0,12685901.0
Germany,2005,female,5-14 years,8.0,3979775.0
Germany,2005,female,55-74 years,939.0,9632657.0
Germany,2005,female,75+ years,664.0,4422784.0
Germany,2005,male,15-24 years,479.0,4939294.0
Germany,2005,male,25-34 years,730.0,5056621.0
Germany,2005,male,35-54 years,2875.0,13137730.0
Germany,2005,male,5-14 years,18.0,4194004.0
Germany,2005,male,55-74 years,2269.0,8943091.0
Germany,2005,male,75+ years,1160.0,2225555.0
Germany,2006,female,15-24 years,112.0,4727172.0
Germany,2006,female,25-34 years,154.0,4819150.0
Germany,2006,female,35-54 years,832.0,12694086.0
Germany,2006,female,5-14 years,9.0,3899892.0
Germany,2006,female,55-74 years,826.0,9713785.0
Germany,2006,female,75+ years,611.0,4471494.0
Germany,2006,male,15-24 years,455.0,4922196.0
Germany,2006,male,25-34 years,629.0,4963413.0
Germany,2006,male,35-54 years,2653.0,13148811.0
Germany,2006,male,5-14 years,20.0,4107557.0
Germany,2006,male,55-74 years,2314.0,9032770.0
Germany,2006,male,75+ years,1160.0,2328668.0
Germany,2007,female,15-24 years,110.0,4678848.0
Germany,2007,female,25-34 years,145.0,4782312.0
Germany,2007,female,35-54 years,742.0,12662132.0
Germany,2007,female,5-14 years,9.0,3835107.0
Germany,2007,female,55-74 years,796.0,9816096.0
Germany,2007,female,75+ years,595.0,4503136.0
Germany,2007,male,15-24 years,448.0,4875778.0
Germany,2007,male,25-34 years,654.0,4913538.0
Germany,2007,male,35-54 years,2539.0,13116847.0
Germany,2007,male,5-14 years,15.0,4039955.0
Germany,2007,male,55-74 years,2213.0,9135373.0
Germany,2007,male,75+ years,1143.0,2417463.0
Germany,2008,female,15-24 years,130.0,4619410.0
Germany,2008,female,25-34 years,157.0,4780395.0
Germany,2008,female,35-54 years,761.0,12574802.0
Germany,2008,female,5-14 years,6.0,3776108.0
Germany,2008,female,55-74 years,768.0,9926040.0
Germany,2008,female,75+ years,592.0,4521561.0
Germany,2008,male,15-24 years,456.0,4821264.0
Germany,2008,male,25-34 years,632.0,4906502.0
Germany,2008,male,35-54 years,2598.0,13021164.0
Germany,2008,male,5-14 years,11.0,3978422.0
Germany,2008,male,55-74 years,2199.0,9240436.0
Germany,2008,male,75+ years,1149.0,2496685.0
Germany,2009,female,15-24 years,121.0,4552176.0
Germany,2009,female,25-34 years,146.0,4784538.0
Germany,2009,female,35-54 years,788.0,12445519.0
Germany,2009,female,5-14 years,9.0,3726357.0
Germany,2009,female,55-74 years,789.0,9995593.0
Germany,2009,female,75+ years,520.0,4569198.0
Germany,2009,male,15-24 years,443.0,4760066.0
Germany,2009,male,25-34 years,637.0,4909814.0
Germany,2009,male,35-54 years,2628.0,12872657.0
Germany,2009,male,5-14 years,12.0,3925018.0
Germany,2009,male,55-74 years,2277.0,9307706.0
Germany,2009,male,75+ years,1209.0,2599960.0
Germany,2010,female,15-24 years,132.0,4489057.0
Germany,2010,female,25-34 years,177.0,4807946.0
Germany,2010,female,35-54 years,805.0,12316695.0
Germany,2010,female,5-14 years,6.0,3687564.0
Germany,2010,female,55-74 years,851.0,10027136.0
Germany,2010,female,75+ years,588.0,4669323.0
Germany,2010,male,15-24 years,474.0,4702588.0
Germany,2010,male,25-34 years,735.0,4940288.0
Germany,2010,male,35-54 years,2605.0,12731842.0
Germany,2010,male,5-14 years,22.0,3883512.0
Germany,2010,male,55-74 years,2358.0,9350157.0
Germany,2010,male,75+ years,1277.0,2742959.0
Germany,2011,female,15-24 years,122.0,4432422.0
Germany,2011,female,25-34 years,188.0,4854346.0
Germany,2011,female,35-54 years,757.0,12196847.0
Germany,2011,female,5-14 years,9.0,3641215.0
Germany,2011,female,55-74 years,802.0,10049757.0
Germany,2011,female,75+ years,624.0,4791265.0
Germany,2011,male,15-24 years,461.0,4653810.0
Germany,2011,male,25-34 years,684.0,5006064.0
Germany,2011,male,35-54 years,2582.0,12614051.0
Germany,2011,male,5-14 years,12.0,3835083.0
Germany,2011,male,55-74 years,2538.0,9396062.0
Germany,2011,male,75+ years,1374.0,2900218.0
Germany,2012,female,15-24 years,121.0,4384528.0
Germany,2012,female,25-34 years,187.0,4917857.0
Germany,2012,female,35-54 years,810.0,12089833.0
Germany,2012,female,5-14 years,9.0,3590435.0
Germany,2012,female,55-74 years,873.0,10078469.0
Germany,2012,female,75+ years,607.0,4920842.0
Germany,2012,male,15-24 years,439.0,4612682.0
Germany,2012,male,25-34 years,699.0,5099210.0
Germany,2012,male,35-54 years,2408.0,12515919.0
Germany,2012,male,5-14 years,11.0,3782823.0
Germany,2012,male,55-74 years,2302.0,9453082.0
Germany,2012,male,75+ years,1430.0,3062435.0
Germany,2013,female,15-24 years,111.0,4259808.0
Germany,2013,female,25-34 years,188.0,4928834.0
Germany,2013,female,35-54 years,808.0,11835769.0
Germany,2013,female,5-14 years,12.0,3529729.0
Germany,2013,female,55-74 years,875.0,9995322.0
Germany,2013,female,75+ years,641.0,4984061.0
Germany,2013,male,15-24 years,391.0,4474441.0
Germany,2013,male,25-34 years,739.0,5060529.0
Germany,2013,male,35-54 years,2423.0,12049310.0
Germany,2013,male,5-14 years,6.0,3723771.0
Germany,2013,male,55-74 years,2379.0,9314147.0
Germany,2013,male,75+ years,1518.0,3115267.0
Germany,2014,female,15-24 years,121.0,4215773.0
Germany,2014,female,25-34 years,182.0,5005685.0
Germany,2014,female,35-54 years,801.0,11728001.0
Germany,2014,female,5-14 years,8.0,3501907.0
Germany,2014,female,55-74 years,855.0,10013338.0
Germany,2014,female,75+ years,621.0,5151214.0
Germany,2014,male,15-24 years,397.0,4452615.0
Germany,2014,male,25-34 years,750.0,5179803.0
Germany,2014,male,35-54 years,2444.0,11949414.0
Germany,2014,male,5-14 years,20.0,3695813.0
Germany,2014,male,55-74 years,2410.0,9358747.0
Germany,2014,male,75+ years,1608.0,3300059.0
Germany,2015,female,15-24 years,136.0,4195185.0
Germany,2015,female,25-34 years,193.0,5061297.0
Germany,2015,female,35-54 years,800.0,11616616.0
Germany,2015,female,5-14 years,13.0,3517216.0
Germany,2015,female,55-74 years,908.0,10054932.0
Germany,2015,female,75+ years,635.0,5338738.0
Germany,2015,male,15-24 years,376.0,4520300.0
Germany,2015,male,25-34 years,721.0,5336932.0
Germany,2015,male,35-54 years,2267.0,11854531.0
Germany,2015,male,5-14 years,6.0,3716736.0
Germany,2015,male,55-74 years,2304.0,9436572.0
Germany,2015,male,75+ years,1729.0,3487628.0
Greece,1979,female,15-24 years,8.0,678200.0
Greece,1979,female,25-34 years,9.0,638800.0
Greece,1979,female,35-54 years,33.0,1289300.0
Greece,1979,female,5-14 years,1.0,717700.0
Greece,1979,female,55-74 years,26.0,884000.0
Greece,1979,female,75+ years,14.0,265900.0
Greece,1979,male,15-24 years,23.0,719100.0
Greece,1979,male,25-34 years,16.0,624700.0
Greece,1979,male,35-54 years,60.0,1194700.0
Greece,1979,male,5-14 years,2.0,765200.0
Greece,1979,male,55-74 years,62.0,773800.0
Greece,1979,male,75+ years,23.0,189900.0
Greece,1980,female,15-24 years,4.0,694200.0
Greece,1980,female,25-34 years,7.0,653600.0
Greece,1980,female,35-54 years,31.0,1317600.0
Greece,1980,female,5-14 years,1.0,716700.0
Greece,1980,female,55-74 years,33.0,903900.0
Greece,1980,female,75+ years,17.0,276700.0
Greece,1980,male,15-24 years,22.0,728300.0
Greece,1980,male,25-34 years,35.0,653200.0
Greece,1980,male,35-54 years,66.0,1224600.0
